time,close
1483228800,1.0515
1483232400,1.0515
1483236000,1.0515
1483239600,1.0515
1483243200,1.0515
1483246800,1.0515
1483250400,1.0515
1483254000,1.0515
1483257600,1.0515
1483261200,1.0515
1483264800,1.0515
1483268400,1.0515
1483272000,1.0515
1483275600,1.0515
1483279200,1.0515
1483282800,1.0515
1483286400,1.0515
1483290000,1.0515
1483293600,1.0515
1483297200,1.0515
1483300800,1.0515
1483304400,1.0515
1483308000,1.05177
1483311600,1.0523
1485907200,1.05206
1485910800,1.05221
1485914400,1.05168
1485918000,1.05197
1485921600,1.05159
1485925200,1.05111
1485928800,1.05141
1485932400,1.05158
1485936000,1.04895
1485939600,1.0487
1485943200,1.0481
1485946800,1.04789
1485950400,1.04656
1485954000,1.0466
1485957600,1.04726
1485961200,1.047
1485964800,1.04694
1485968400,1.04656
1485972000,1.04607
1485975600,1.0459200000000002
1485979200,1.0459100000000001
1485982800,1.04542
1485986400,1.04623
1485990000,1.04575
1488326400,1.04661
1488330000,1.0475700000000001
1488333600,1.04719
1488337200,1.04847
1488340800,1.04882
1488344400,1.0482200000000002
1488348000,1.04882
1488351600,1.04601
1488355200,1.04349
1488358800,1.04016
1488362400,1.03964
1488366000,1.03941
1488369600,1.0388899999999999
1488373200,1.03914
1488376800,1.03892
1488380400,1.03844
1488384000,1.0415299999999998
1488387600,1.0427
1488391200,1.04149
1488394800,1.04108
1488398400,1.0402
1488402000,1.04054
1488405600,1.0408899999999999
1488409200,1.0417399999999999
1491001200,1.03945
1491004800,1.03935
1491008400,1.04055
1491012000,1.04051
1491015600,1.04025
1491019200,1.04067
1491022800,1.04062
1491026400,1.04172
1491030000,1.04336
1491033600,1.04379
1491037200,1.04324
1491040800,1.04313
1491044400,1.04336
1491048000,1.0439100000000001
1491051600,1.0462200000000001
1491055200,1.0476299999999998
1491058800,1.0475299999999999
1491062400,1.04718
1491066000,1.0478
1491069600,1.04663
1491073200,1.04861
1491076800,1.0488899999999999
1491080400,1.04864
1491084000,1.0497100000000001
1493593200,1.05403
1493596800,1.0519399999999999
1493600400,1.05151
1493604000,1.05203
1493607600,1.0526200000000001
1493611200,1.0541399999999999
1493614800,1.05667
1493618400,1.05595
1493622000,1.05151
1493625600,1.05047
1493629200,1.04887
1493632800,1.04934
1493636400,1.05014
1493640000,1.05306
1493643600,1.05449
1493647200,1.06024
1493650800,1.05987
1493654400,1.0598299999999998
1493658000,1.05998
1493661600,1.05918
1493665200,1.0599
1493668800,1.0605799999999999
1493672400,1.06017
1493676000,1.06039
1496271600,1.05902
1496275200,1.05837
1496278800,1.05873
1496282400,1.0588600000000001
1496286000,1.05803
1496289600,1.05825
1496293200,1.05789
1496296800,1.05841
1496300400,1.05936
1496304000,1.06009
1496307600,1.0606
1496311200,1.05861
1496314800,1.05797
1496318400,1.05439
1496322000,1.05582
1496325600,1.0573
1496329200,1.05586
1496332800,1.0549600000000001
1496336400,1.0525799999999998
1496340000,1.0531
1496343600,1.0534299999999999
1496347200,1.0529
1496350800,1.0529
1496354400,1.0529
1498863600,1.0529
1498867200,1.0529
1498870800,1.0529
1498874400,1.0529
1498878000,1.0529
1498881600,1.0529
1498885200,1.0529
1498888800,1.0529
1498892400,1.0529
1498896000,1.0529
1498899600,1.0529
1498903200,1.0529
1498906800,1.0529
1498910400,1.0529
1498914000,1.0529
1498917600,1.0529
1498921200,1.0529
1498924800,1.0529
1498928400,1.0529
1498932000,1.0529
1498935600,1.0529
1498939200,1.0529
1498942800,1.0529
1498946400,1.0529
1501542000,1.0529
1501545600,1.0529
1501549200,1.0529
1501552800,1.0529
1501556400,1.0529
1501560000,1.0529
1501563600,1.0529
1501567200,1.0529
1501570800,1.0529
1501574400,1.0529
1501578000,1.0529
1501581600,1.0529
1501585200,1.0529
1501588800,1.0529
1501592400,1.0529
1501596000,1.0529
1501599600,1.0529
1501603200,1.0529
1501606800,1.0529
1501610400,1.0529
1501614000,1.0529
1501617600,1.0529
1501621200,1.0532299999999999
1501624800,1.05294
1504220400,1.0535
1504224000,1.05419
1504227600,1.05324
1504231200,1.0529700000000002
1504234800,1.0526200000000001
1504238400,1.05237
1504242000,1.05329
1504245600,1.05372
1504249200,1.05482
1504252800,1.05245
1504256400,1.0518100000000001
1504260000,1.05243
1504263600,1.05223
1504267200,1.05345
1504270800,1.0530700000000002
1504274400,1.0555
1504278000,1.05752
1504281600,1.05706
1504285200,1.05641
1504288800,1.05775
1504292400,1.05687
1504296000,1.05726
1504299600,1.0583799999999999
1504303200,1.0585799999999999
1506812400,1.05898
1506816000,1.05785
1506819600,1.0607
1506823200,1.0615700000000001
1506826800,1.06081
1506830400,1.06097
1506834000,1.05952
1506837600,1.0598
1506841200,1.06037
1506844800,1.05964
1506848400,1.05912
1506852000,1.05782
1506855600,1.0568799999999998
1506859200,1.0574700000000001
1506862800,1.05954
1506866400,1.05934
1506870000,1.05719
1506873600,1.0561
1506877200,1.05586
1506880800,1.0558100000000001
1506884400,1.05619
1506888000,1.0554
1506891600,1.05564
1506895200,1.05522
1509494400,1.05575
1509498000,1.0558
1509501600,1.0546200000000001
1509505200,1.05454
1509508800,1.05504
1509512400,1.05497
1509516000,1.05625
1509519600,1.0558299999999998
1509523200,1.05578
1509526800,1.05351
1509530400,1.05223
1509534000,1.0519
1509537600,1.05015
1509541200,1.05131
1509544800,1.04809
1509548400,1.04739
1509552000,1.0499100000000001
1509555600,1.0558299999999998
1509559200,1.06035
1509562800,1.05764
1509566400,1.05731
1509570000,1.0582200000000002
1509573600,1.05834
1509577200,1.05941
1512086400,1.05817
1512090000,1.0583799999999999
1512093600,1.05988
1512097200,1.06112
1512100800,1.05997
1512104400,1.06112
1512108000,1.06378
1512111600,1.06295
1512115200,1.0643200000000002
1512118800,1.0641
1512122400,1.0638100000000001
1512126000,1.06515
1512129600,1.06746
1512133200,1.0652700000000002
1512136800,1.06585
1512140400,1.06524
1512144000,1.06655
1512147600,1.0648600000000001
1512151200,1.06417
1512154800,1.0626799999999998
1512158400,1.06233
1512162000,1.06123
1512165600,1.0611899999999999
1512169200,1.06162
1484265600,1.06095
1484269200,1.0616
1484272800,1.0605200000000001
1484276400,1.06079
1484280000,1.0617299999999998
1484283600,1.06172
1484287200,1.06294
1484290800,1.06312
1484294400,1.06341
1484298000,1.06441
1484301600,1.0644
1484305200,1.06456
1484308800,1.06449
1484312400,1.06451
1484316000,1.0604799999999999
1484319600,1.06231
1484323200,1.06243
1484326800,1.06372
1484330400,1.06321
1484334000,1.06437
1484337600,1.06369
1484341200,1.0642
1484344800,1.0642
