Gmt time,Open,High,Low,Close,Volume
04.01.2017 05:00:00.000,0.84973,0.84988,0.84945,0.84979,3436.96
04.01.2017 06:00:00.000,0.84978,0.84988,0.84918,0.84963,5636.4502
04.01.2017 07:00:00.000,0.84966,0.84971,0.84794,0.84923,8835
04.01.2017 08:00:00.000,0.84918,0.85103,0.84864,0.85099,11847.7305
04.01.2017 09:00:00.000,0.85100,0.85127,0.84999,0.85016,11175.75
04.01.2017 10:00:00.000,0.85014,0.85177,0.84931,0.85092,11522.9902
04.01.2017 11:00:00.000,0.85092,0.85153,0.84919,0.84921,11097.8096
04.01.2017 12:00:00.000,0.84921,0.85025,0.84887,0.84938,14351.46
04.01.2017 13:00:00.000,0.84941,0.85026,0.84909,0.84914,11383.4199
04.01.2017 14:00:00.000,0.84914,0.85168,0.84904,0.85130,13514.2998
04.01.2017 15:00:00.000,0.85135,0.85373,0.85114,0.85206,11189.2305
04.01.2017 16:00:00.000,0.85204,0.85290,0.85141,0.85190,9895.8301
04.01.2017 17:00:00.000,0.85190,0.85193,0.84980,0.85019,7428.1299
04.01.2017 18:00:00.000,0.85017,0.85072,0.84975,0.85008,5140.3901
04.01.2017 19:00:00.000,0.85009,0.85080,0.84927,0.84987,11964.4297
04.01.2017 20:00:00.000,0.84984,0.85111,0.84984,0.85076,7185.0098
04.01.2017 21:00:00.000,0.85073,0.85159,0.85052,0.85096,4128.96
04.01.2017 22:00:00.000,0.85095,0.85152,0.85054,0.85091,3751.47
04.01.2017 23:00:00.000,0.85089,0.85191,0.85087,0.85161,4020.9299
05.01.2017 00:00:00.000,0.85159,0.85438,0.85156,0.85350,10052.29
05.01.2017 01:00:00.000,0.85351,0.85377,0.85234,0.85326,7045.77
05.01.2017 02:00:00.000,0.85326,0.85372,0.85284,0.85349,6268.5498
05.01.2017 03:00:00.000,0.85348,0.85394,0.85312,0.85373,5793.7402
05.01.2017 04:00:00.000,0.85373,0.85389,0.85313,0.85328,4944.98
05.01.2017 05:00:00.000,0.85328,0.85586,0.85311,0.85436,9037.7402
05.01.2017 06:00:00.000,0.85435,0.85580,0.85429,0.85499,8177.9199
05.01.2017 07:00:00.000,0.85502,0.85742,0.85403,0.85732,12170.8701
05.01.2017 08:00:00.000,0.85736,0.85819,0.85517,0.85650,14602.8604
05.01.2017 09:00:00.000,0.85651,0.85666,0.85291,0.85369,12597.7803
05.01.2017 10:00:00.000,0.85371,0.85491,0.85234,0.85331,10501.79
05.01.2017 11:00:00.000,0.85332,0.85341,0.85173,0.85294,10330.96
05.01.2017 12:00:00.000,0.85291,0.85423,0.85220,0.85387,10543.0303
05.01.2017 13:00:00.000,0.85387,0.85658,0.85373,0.85420,14499.7305
05.01.2017 14:00:00.000,0.85418,0.85634,0.85377,0.85565,12811.7197
05.01.2017 15:00:00.000,0.85564,0.85605,0.85310,0.85329,14770.5801
05.01.2017 16:00:00.000,0.85329,0.85420,0.85194,0.85382,13996.1602
05.01.2017 17:00:00.000,0.85380,0.85454,0.85327,0.85337,8564.46
05.01.2017 18:00:00.000,0.85338,0.85374,0.85256,0.85294,6325.9902
05.01.2017 19:00:00.000,0.85296,0.85358,0.85234,0.85345,5803.2598
05.01.2017 20:00:00.000,0.85344,0.85385,0.85330,0.85362,6420.3599
05.01.2017 21:00:00.000,0.85361,0.85417,0.85361,0.85369,3260.1599
05.01.2017 22:00:00.000,0.85330,0.85407,0.85329,0.85398,1858.11
05.01.2017 23:00:00.000,0.85401,0.85424,0.85343,0.85360,6415.1699
06.01.2017 00:00:00.000,0.85359,0.85434,0.85329,0.85366,6259.7002
06.01.2017 01:00:00.000,0.85365,0.85453,0.85349,0.85440,8396.0303
06.01.2017 02:00:00.000,0.85443,0.85454,0.85387,0.85421,5886.4199
06.01.2017 03:00:00.000,0.85420,0.85471,0.85412,0.85454,5329.1699
06.01.2017 04:00:00.000,0.85455,0.85496,0.85412,0.85456,5070.1802
06.01.2017 05:00:00.000,0.85455,0.85484,0.85438,0.85477,4988.4902
06.01.2017 06:00:00.000,0.85475,0.85504,0.85427,0.85466,4552.7002
06.01.2017 07:00:00.000,0.85469,0.85549,0.85429,0.85502,7963.1201
06.01.2017 08:00:00.000,0.85500,0.85596,0.85462,0.85511,8326.2002
06.01.2017 09:00:00.000,0.85512,0.85645,0.85479,0.85577,8862
06.01.2017 10:00:00.000,0.85577,0.85737,0.85501,0.85718,8769.5996
06.01.2017 11:00:00.000,0.85717,0.85717,0.85568,0.85597,7559.5801
06.01.2017 12:00:00.000,0.85597,0.85669,0.85538,0.85538,9733.7305
06.01.2017 13:00:00.000,0.85540,0.85789,0.85425,0.85467,17603.9102
06.01.2017 14:00:00.000,0.85469,0.85737,0.85432,0.85670,13426.7598
06.01.2017 15:00:00.000,0.85672,0.85892,0.85629,0.85825,12958.6299
06.01.2017 16:00:00.000,0.85827,0.85881,0.85726,0.85746,10898.6201
06.01.2017 17:00:00.000,0.85745,0.85814,0.85669,0.85758,8707.1797
06.01.2017 18:00:00.000,0.85759,0.85857,0.85756,0.85828,6579.3999
06.01.2017 19:00:00.000,0.85826,0.85856,0.85774,0.85775,6420.8501
06.01.2017 20:00:00.000,0.85776,0.85825,0.85699,0.85764,4833.9102
06.01.2017 21:00:00.000,0.85762,0.85768,0.85679,0.85686,2955.99
06.01.2017 22:00:00.000,0.85686,0.85686,0.85686,0.85686,0
06.01.2017 23:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 00:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 01:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 02:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 03:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 04:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 05:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 06:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 07:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 08:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 09:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 10:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 11:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 12:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 13:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 14:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 15:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 16:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 17:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 18:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 19:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 20:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 21:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 22:00:00.000,0.85686,0.85686,0.85686,0.85686,0
07.01.2017 23:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 00:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 01:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 02:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 03:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 04:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 05:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 06:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 07:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 08:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 09:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 10:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 11:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 12:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 13:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 14:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 15:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 16:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 17:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 18:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 19:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 20:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 21:00:00.000,0.85686,0.85686,0.85686,0.85686,0
08.01.2017 22:00:00.000,0.85946,0.85954,0.85899,0.85950,814.75
08.01.2017 23:00:00.000,0.85950,0.85958,0.85829,0.85895,4306.5801
09.01.2017 00:00:00.000,0.85893,0.85929,0.85853,0.85912,5719.5298
09.01.2017 01:00:00.000,0.85914,0.85945,0.85894,0.85918,7227.3999
09.01.2017 02:00:00.000,0.85919,0.85961,0.85891,0.85954,5054.1699
09.01.2017 03:00:00.000,0.85953,0.86005,0.85946,0.85988,4563.5801
09.01.2017 04:00:00.000,0.85985,0.86068,0.85961,0.86063,3773.3501
09.01.2017 05:00:00.000,0.86062,0.86357,0.86057,0.86354,6994.4302
09.01.2017 06:00:00.000,0.86353,0.86472,0.86281,0.86469,6075.0498
09.01.2017 07:00:00.000,0.86469,0.86585,0.86410,0.86486,9660.1201
09.01.2017 08:00:00.000,0.86487,0.86655,0.86445,0.86603,11783.25
09.01.2017 09:00:00.000,0.86602,0.86795,0.86498,0.86642,12829.8896
09.01.2017 10:00:00.000,0.86642,0.86768,0.86434,0.86499,11178.6504
09.01.2017 11:00:00.000,0.86499,0.86551,0.86361,0.86504,11749.79
09.01.2017 12:00:00.000,0.86506,0.86594,0.86464,0.86579,8246.71
09.01.2017 13:00:00.000,0.86568,0.86794,0.86562,0.86785,11475.7305
09.01.2017 14:00:00.000,0.86787,0.86817,0.86679,0.86751,11900.0498
09.01.2017 15:00:00.000,0.86750,0.86916,0.86663,0.86902,11051.6699
09.01.2017 16:00:00.000,0.86902,0.86948,0.86787,0.86923,11679.4805
09.01.2017 17:00:00.000,0.86925,0.86983,0.86825,0.86861,7697.0498
09.01.2017 18:00:00.000,0.86860,0.86936,0.86854,0.86866,4987.48
09.01.2017 19:00:00.000,0.86865,0.86976,0.86849,0.86960,4546.7402
09.01.2017 20:00:00.000,0.86965,0.86974,0.86861,0.86902,6500.0498
09.01.2017 21:00:00.000,0.86901,0.86975,0.86880,0.86912,3785.99
09.01.2017 22:00:00.000,0.86912,0.86996,0.86911,0.86921,1096.23
09.01.2017 23:00:00.000,0.86923,0.87022,0.86921,0.86974,4227.0298
10.01.2017 00:00:00.000,0.86977,0.87238,0.86959,0.87148,6495.2998
10.01.2017 01:00:00.000,0.87147,0.87195,0.87127,0.87150,7478.1602
10.01.2017 02:00:00.000,0.87152,0.87209,0.87066,0.87198,9839.3896
10.01.2017 03:00:00.000,0.87200,0.87281,0.87152,0.87230,9242.3896
10.01.2017 04:00:00.000,0.87230,0.87350,0.87220,0.87308,6668.25
10.01.2017 05:00:00.000,0.87309,0.87362,0.87241,0.87303,6895.4502
10.01.2017 06:00:00.000,0.87300,0.87348,0.87233,0.87256,7246.29
10.01.2017 07:00:00.000,0.87257,0.87314,0.87157,0.87239,10600.9697
10.01.2017 08:00:00.000,0.87238,0.87632,0.87204,0.87474,13860.96
10.01.2017 09:00:00.000,0.87474,0.87496,0.87217,0.87232,11257.7803
10.01.2017 10:00:00.000,0.87234,0.87247,0.87093,0.87138,10750
10.01.2017 11:00:00.000,0.87137,0.87197,0.87051,0.87111,9619.3398
10.01.2017 12:00:00.000,0.87112,0.87172,0.86926,0.86990,11684.46
10.01.2017 13:00:00.000,0.86991,0.87023,0.86821,0.86922,11173.1396
10.01.2017 14:00:00.000,0.86921,0.87129,0.86843,0.87115,11623.0498
10.01.2017 15:00:00.000,0.87116,0.87168,0.86929,0.86948,12965.0596
10.01.2017 16:00:00.000,0.86948,0.87019,0.86862,0.86908,12018.7803
10.01.2017 17:00:00.000,0.86907,0.86918,0.86807,0.86856,8212.46
10.01.2017 18:00:00.000,0.86855,0.86894,0.86767,0.86807,6250.1099
10.01.2017 19:00:00.000,0.86807,0.86854,0.86789,0.86789,5774.3301
10.01.2017 20:00:00.000,0.86787,0.86824,0.86764,0.86789,5028.8599
10.01.2017 21:00:00.000,0.86788,0.86807,0.86647,0.86657,3569.8899
10.01.2017 22:00:00.000,0.86667,0.86731,0.86666,0.86700,1441.22
10.01.2017 23:00:00.000,0.86703,0.86717,0.86671,0.86673,2181.78
11.01.2017 00:00:00.000,0.86673,0.86676,0.86566,0.86668,6028.5601
11.01.2017 01:00:00.000,0.86667,0.86705,0.86623,0.86687,6559.5298
11.01.2017 02:00:00.000,0.86689,0.86706,0.86636,0.86686,5676.6499
11.01.2017 03:00:00.000,0.86691,0.86692,0.86588,0.86656,6048.4199
11.01.2017 04:00:00.000,0.86657,0.86759,0.86621,0.86756,5054.3901
11.01.2017 05:00:00.000,0.86756,0.86802,0.86724,0.86765,5356.27
11.01.2017 06:00:00.000,0.86765,0.86881,0.86737,0.86844,6225.8599
11.01.2017 07:00:00.000,0.86844,0.86925,0.86729,0.86810,8204.5898
11.01.2017 08:00:00.000,0.86809,0.86860,0.86739,0.86857,10069.2998
11.01.2017 09:00:00.000,0.86857,0.86986,0.86681,0.86900,12798.1797
11.01.2017 10:00:00.000,0.86900,0.87052,0.86699,0.86736,11416.3896
11.01.2017 11:00:00.000,0.86736,0.86765,0.86539,0.86730,9518.8604
11.01.2017 12:00:00.000,0.86729,0.86773,0.86634,0.86671,10661.2402
11.01.2017 13:00:00.000,0.86671,0.86786,0.86643,0.86680,11606.5303
11.01.2017 14:00:00.000,0.86680,0.86719,0.86516,0.86583,11363.6104
11.01.2017 15:00:00.000,0.86582,0.86859,0.86474,0.86765,14413.7197
11.01.2017 16:00:00.000,0.86767,0.86800,0.86560,0.86658,18276.4395
11.01.2017 17:00:00.000,0.86661,0.86877,0.86511,0.86831,19525.8398
11.01.2017 18:00:00.000,0.86831,0.86932,0.86491,0.86703,19720.3008
11.01.2017 19:00:00.000,0.86703,0.86711,0.86554,0.86631,13366.0898
11.01.2017 20:00:00.000,0.86631,0.86689,0.86614,0.86654,9427.1299
11.01.2017 21:00:00.000,0.86652,0.86728,0.86609,0.86654,4413.3101
11.01.2017 22:00:00.000,0.86657,0.86710,0.86589,0.86707,1314.4
11.01.2017 23:00:00.000,0.86706,0.86817,0.86699,0.86766,5454.8501
12.01.2017 00:00:00.000,0.86766,0.86874,0.86740,0.86860,9120.0898
12.01.2017 01:00:00.000,0.86858,0.86989,0.86840,0.86963,9308.2695
12.01.2017 02:00:00.000,0.86964,0.87021,0.86903,0.86916,8851
12.01.2017 03:00:00.000,0.86918,0.86930,0.86850,0.86909,8696.5498
12.01.2017 04:00:00.000,0.86908,0.86911,0.86801,0.86832,8029.29
12.01.2017 05:00:00.000,0.86832,0.86863,0.86806,0.86855,7902.0098
12.01.2017 06:00:00.000,0.86855,0.86872,0.86770,0.86855,9358.3701
12.01.2017 07:00:00.000,0.86855,0.86898,0.86678,0.86692,11908.75
12.01.2017 08:00:00.000,0.86691,0.86791,0.86549,0.86633,15644.2197
12.01.2017 09:00:00.000,0.86630,0.86747,0.86578,0.86743,12571.5
12.01.2017 10:00:00.000,0.86744,0.86794,0.86570,0.86697,12003.8398
12.01.2017 11:00:00.000,0.86696,0.86767,0.86667,0.86741,10435.54
12.01.2017 12:00:00.000,0.86739,0.86902,0.86694,0.86838,13293.7402
12.01.2017 13:00:00.000,0.86837,0.86863,0.86714,0.86798,13719.8496
12.01.2017 14:00:00.000,0.86799,0.86842,0.86725,0.86785,12548.4805
12.01.2017 15:00:00.000,0.86787,0.87270,0.86774,0.87187,13184.8701
12.01.2017 16:00:00.000,0.87187,0.87363,0.87099,0.87341,12127.2002
12.01.2017 17:00:00.000,0.87342,0.87419,0.87290,0.87369,9430.9902
12.01.2017 18:00:00.000,0.87371,0.87467,0.87316,0.87431,10135.5596
12.01.2017 19:00:00.000,0.87431,0.87478,0.87347,0.87355,8895.2002
12.01.2017 20:00:00.000,0.87355,0.87365,0.87238,0.87264,8921.9902
12.01.2017 21:00:00.000,0.87261,0.87268,0.87203,0.87239,3343.0701
12.01.2017 22:00:00.000,0.87237,0.87289,0.87204,0.87280,3182.45
12.01.2017 23:00:00.000,0.87278,0.87311,0.87252,0.87260,6783.02
13.01.2017 00:00:00.000,0.87259,0.87382,0.87256,0.87290,6308.4702
13.01.2017 01:00:00.000,0.87291,0.87302,0.87205,0.87235,6948.0898
13.01.2017 02:00:00.000,0.87237,0.87274,0.87215,0.87250,7141.02
13.01.2017 03:00:00.000,0.87252,0.87290,0.87238,0.87243,4934.71
13.01.2017 04:00:00.000,0.87243,0.87283,0.87221,0.87262,4176.3599
13.01.2017 05:00:00.000,0.87263,0.87330,0.87233,0.87324,3474.3201
13.01.2017 06:00:00.000,0.87322,0.87413,0.87310,0.87395,6431.0601
13.01.2017 07:00:00.000,0.87397,0.87465,0.87334,0.87366,10480.75
13.01.2017 08:00:00.000,0.87371,0.87380,0.87169,0.87243,12282.79
13.01.2017 09:00:00.000,0.87244,0.87375,0.87166,0.87193,10276.1699
13.01.2017 10:00:00.000,0.87190,0.87214,0.87097,0.87097,11172.8301
13.01.2017 11:00:00.000,0.87096,0.87387,0.87032,0.87363,9965.7197
13.01.2017 12:00:00.000,0.87362,0.87582,0.87337,0.87441,10862.4102
13.01.2017 13:00:00.000,0.87445,0.87675,0.87439,0.87519,15252.8203
13.01.2017 14:00:00.000,0.87518,0.87606,0.87369,0.87392,15784.54
13.01.2017 15:00:00.000,0.87386,0.87496,0.87188,0.87188,15784.8701
13.01.2017 16:00:00.000,0.87191,0.87280,0.86932,0.87094,13192.7197
13.01.2017 17:00:00.000,0.87093,0.87176,0.87092,0.87156,9224.9004
13.01.2017 18:00:00.000,0.87158,0.87247,0.87131,0.87215,8945.6396
13.01.2017 19:00:00.000,0.87216,0.87389,0.87203,0.87329,8488.2695
13.01.2017 20:00:00.000,0.87328,0.87373,0.87272,0.87275,7457.8501
13.01.2017 21:00:00.000,0.87275,0.87351,0.87189,0.87329,3808.4099
13.01.2017 22:00:00.000,0.87329,0.87329,0.87329,0.87329,0
13.01.2017 23:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 00:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 01:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 02:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 03:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 04:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 05:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 06:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 07:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 08:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 09:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 10:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 11:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 12:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 13:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 14:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 15:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 16:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 17:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 18:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 19:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 20:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 21:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 22:00:00.000,0.87329,0.87329,0.87329,0.87329,0
14.01.2017 23:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 00:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 01:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 02:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 03:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 04:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 05:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 06:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 07:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 08:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 09:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 10:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 11:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 12:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 13:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 14:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 15:00:00.000,0.87329,0.87329,0.87329,0.87329,0
15.01.2017 16:00:00.000,0.87329,0.87329,0.87329,0.87329,0
